country_code,nace_r2_code,year,robot_wrkr_stock_95,n_ifr_rows,trade_available_ifr,gross_exports_usd_m,trade_available_wiod,entity
AT,C10-C12,2000,0.0,1,True,2654.1036441680367,True,AT_C10-C12
AT,C10-C12,2001,0.0,1,True,3020.0771862804427,True,AT_C10-C12
AT,C10-C12,2002,0.0,1,True,3400.395410310878,True,AT_C10-C12
AT,C10-C12,2003,0.0,1,True,4369.269236378402,True,AT_C10-C12
AT,C10-C12,2004,0.0326797385620915,1,True,5218.592114238884,True,AT_C10-C12
AT,C10-C12,2005,0.1742919389978213,1,True,6310.024142216797,True,AT_C10-C12
AT,C10-C12,2006,0.3485838779956427,1,True,6935.319462403471,True,AT_C10-C12
AT,C10-C12,2007,0.4030501089324619,1,True,8127.503564672387,True,AT_C10-C12
AT,C10-C12,2008,0.533769063180828,1,True,9468.19079435484,True,AT_C10-C12
AT,C10-C12,2009,0.5773420479302832,1,True,8477.23928328262,True,AT_C10-C12
AT,C10-C12,2010,0.7080610021786493,1,True,9737.422980961714,True,AT_C10-C12
AT,C10-C12,2011,0.7843137254901961,1,True,11348.796373640227,True,AT_C10-C12
AT,C10-C12,2012,0.9912854030501088,1,True,11222.035582012004,True,AT_C10-C12
AT,C10-C12,2013,1.1437908496732023,1,True,11737.53292893458,True,AT_C10-C12
AT,C10-C12,2014,1.3616557734204793,1,True,12110.382083858582,True,AT_C10-C12
AT,C13-C15,2000,0.0,1,True,2906.390689857484,True,AT_C13-C15
AT,C13-C15,2001,0.0,1,True,2954.8503855700365,True,AT_C13-C15
AT,C13-C15,2002,0.0,1,True,3010.87797637053,True,AT_C13-C15
AT,C13-C15,2003,0.0,1,True,3435.0240708667134,True,AT_C13-C15
AT,C13-C15,2004,0.0,1,True,3697.504605907562,True,AT_C13-C15
AT,C13-C15,2005,0.0194401244167962,1,True,3981.8978805448687,True,AT_C13-C15
AT,C13-C15,2006,0.0194401244167962,1,True,4049.4114136593425,True,AT_C13-C15
AT,C13-C15,2007,0.0194401244167962,1,True,4361.992372334317,True,AT_C13-C15
AT,C13-C15,2008,0.0194401244167962,1,True,4565.257311343581,True,AT_C13-C15
AT,C13-C15,2009,0.0194401244167962,1,True,3603.835896146747,True,AT_C13-C15
AT,C13-C15,2010,0.0388802488335925,1,True,3700.033739571874,True,AT_C13-C15
AT,C13-C15,2011,0.0388802488335925,1,True,4120.793242488723,True,AT_C13-C15
AT,C13-C15,2012,0.0972006220839813,1,True,3660.701910592518,True,AT_C13-C15
AT,C13-C15,2013,0.1360808709175738,1,True,3921.699523382217,True,AT_C13-C15
AT,C13-C15,2014,0.1360808709175738,1,True,4000.850508785489,True,AT_C13-C15
AT,C16-C18,2000,0.0,2,True,5769.3264177260535,True,AT_C16-C18
AT,C16-C18,2001,0.0,2,True,5796.192415582738,True,AT_C16-C18
AT,C16-C18,2002,0.0,2,True,6326.366097905605,True,AT_C16-C18
AT,C16-C18,2003,0.0,2,True,7154.904730048127,True,AT_C16-C18
AT,C16-C18,2004,0.18865171700179287,2,True,7988.612571881807,True,AT_C16-C18
AT,C16-C18,2005,0.2797501032589506,2,True,8438.523187588082,True,AT_C16-C18
AT,C16-C18,2006,0.3448203791569204,2,True,9263.607328413884,True,AT_C16-C18
AT,C16-C18,2007,0.3902133229785405,2,True,11133.89845675398,True,AT_C16-C18
AT,C16-C18,2008,0.3966682674660179,2,True,11581.105318193971,True,AT_C16-C18
AT,C16-C18,2009,0.4420612112876381,2,True,9283.072163749286,True,AT_C16-C18
AT,C16-C18,2010,0.4941174320060139,2,True,10847.990953996416,True,AT_C16-C18
AT,C16-C18,2011,0.5913582641367316,2,True,12063.505010984163,True,AT_C16-C18
AT,C16-C18,2012,0.6434144848551075,2,True,10918.536394654811,True,AT_C16-C18
AT,C16-C18,2013,0.721290483523393,2,True,10911.593012799109,True,AT_C16-C18
AT,C16-C18,2014,0.805725592883795,2,True,10841.898383215444,True,AT_C16-C18
AT,C19,2000,0.0,1,True,751.2101923805703,True,AT_C19
AT,C19,2001,0.0,1,True,707.4807256914918,True,AT_C19
AT,C19,2002,0.0,1,True,694.3850923356324,True,AT_C19
AT,C19,2003,0.0,1,True,840.7633360538721,True,AT_C19
AT,C19,2004,0.0,1,True,1195.792625633134,True,AT_C19
AT,C19,2005,0.0692281066112841,1,True,2097.022547456732,True,AT_C19
AT,C19,2006,0.3115264797507788,1,True,2141.298810383174,True,AT_C19
AT,C19,2007,0.380754586362063,1,True,2780.2726156304607,True,AT_C19
AT,C19,2008,0.380754586362063,1,True,4068.5989694363266,True,AT_C19
AT,C19,2009,0.380754586362063,1,True,2510.20051906287,True,AT_C19
AT,C19,2010,0.4845967462789892,1,True,3117.0669887475487,True,AT_C19
AT,C19,2011,0.6230529595015576,1,True,3763.291314029931,True,AT_C19
AT,C19,2012,0.761509172724126,1,True,4499.5402997243,True,AT_C19
AT,C19,2013,0.9345794392523364,1,True,3893.9905674658057,True,AT_C19
AT,C19,2014,1.0730356524749047,1,True,3540.4658989966347,True,AT_C19
AT,C20-C21,2000,0.0,4,True,3464.291175747364,True,AT_C20-C21
AT,C20-C21,2001,0.0,4,True,3785.8314914315415,True,AT_C20-C21
AT,C20-C21,2002,0.0,4,True,4179.016199557813,True,AT_C20-C21
AT,C20-C21,2003,0.0,4,True,5664.962908753412,True,AT_C20-C21
AT,C20-C21,2004,1.0578512645901283,4,True,6046.144477595159,True,AT_C20-C21
AT,C20-C21,2005,1.8525906590541275,4,True,7240.098288322844,True,AT_C20-C21
AT,C20-C21,2006,2.8714412006564363,4,True,8171.039102352386,True,AT_C20-C21
AT,C20-C21,2007,3.7708426603965153,4,True,10234.608480805007,True,AT_C20-C21
AT,C20-C21,2008,4.986726007482463,4,True,11017.892837147712,True,AT_C20-C21
AT,C20-C21,2009,5.603516565928471,4,True,11835.5412301004,True,AT_C20-C21
AT,C20-C21,2010,6.267809517187457,4,True,16982.904688192924,True,AT_C20-C21
AT,C20-C21,2011,6.949754120285591,4,True,19033.92492718517,True,AT_C20-C21
AT,C20-C21,2012,8.446816051039107,4,True,18071.47559386592,True,AT_C20-C21
AT,C20-C21,2013,9.194053052690132,4,True,18475.220708448363,True,AT_C20-C21
AT,C20-C21,2014,10.655955536015327,4,True,19523.54738102071,True,AT_C20-C21
AT,C22-C23,2000,0.0,2,True,3391.6344053464973,True,AT_C22-C23
AT,C22-C23,2001,0.0,2,True,3576.09814163894,True,AT_C22-C23
AT,C22-C23,2002,0.0,2,True,3944.324749430415,True,AT_C22-C23
AT,C22-C23,2003,0.0,2,True,4654.7710460047065,True,AT_C22-C23
AT,C22-C23,2004,2.11558278512522,2,True,5426.362479203564,True,AT_C22-C23
AT,C22-C23,2005,4.0950250739199054,2,True,6225.183689245042,True,AT_C22-C23
AT,C22-C23,2006,6.584497964550702,2,True,7132.136143360891,True,AT_C22-C23
AT,C22-C23,2007,8.857928459409827,2,True,8588.794641086872,True,AT_C22-C23
AT,C22-C23,2008,11.901111050365284,2,True,9017.185074638875,True,AT_C22-C23
AT,C22-C23,2009,13.455527837629878,2,True,7043.304739938392,True,AT_C22-C23
AT,C22-C23,2010,15.087625763505432,2,True,7971.83477431414,True,AT_C22-C23
AT,C22-C23,2011,16.75372572950339,2,True,8983.305835229745,True,AT_C22-C23
AT,C22-C23,2012,20.459948102845793,2,True,8204.58339417329,True,AT_C22-C23
AT,C22-C23,2013,22.332678077931085,2,True,8494.483186331656,True,AT_C22-C23
AT,C22-C23,2014,25.51200116521708,2,True,8842.72938516466,True,AT_C22-C23
AT,C24-C25,2000,0.0,3,True,7680.383281256068,True,AT_C24-C25
AT,C24-C25,2001,0.0,3,True,7715.779967049213,True,AT_C24-C25
AT,C24-C25,2002,0.0,3,True,8016.202962013549,True,AT_C24-C25
AT,C24-C25,2003,0.0,3,True,9681.90839958184,True,AT_C24-C25
AT,C24-C25,2004,0.8781478529955091,3,True,11847.216503127249,True,AT_C24-C25
AT,C24-C25,2005,1.2579858943624964,3,True,14956.121663942504,True,AT_C24-C25
AT,C24-C25,2006,2.6942212040030156,3,True,18143.2567536735,True,AT_C24-C25
AT,C24-C25,2007,4.363373384080731,3,True,22725.58905856187,True,AT_C24-C25
AT,C24-C25,2008,6.1492020105114475,3,True,26126.509165705163,True,AT_C24-C25
AT,C24-C25,2009,6.5024949806859125,3,True,16839.425058964174,True,AT_C24-C25
AT,C24-C25,2010,6.951196292179259,3,True,20374.546476793206,True,AT_C24-C25
AT,C24-C25,2011,7.649677657523132,3,True,24808.67457138607,True,AT_C24-C25
AT,C24-C25,2012,9.027167607085287,3,True,23225.64649786579,True,AT_C24-C25
AT,C24-C25,2013,10.474392871311412,3,True,22133.365181494428,True,AT_C24-C25
AT,C24-C25,2014,11.933691609894586,3,True,22135.831551759504,True,AT_C24-C25
AT,C26-C27,2000,0.0,3,True,8228.159211527407,True,AT_C26-C27
AT,C26-C27,2001,0.0,3,True,8551.256264158736,True,AT_C26-C27
AT,C26-C27,2002,0.0,3,True,9371.63386440025,True,AT_C26-C27
AT,C26-C27,2003,0.0,3,True,10462.713282635614,True,AT_C26-C27
AT,C26-C27,2004,0.7838536359069255,3,True,12154.190542055048,True,AT_C26-C27
AT,C26-C27,2005,1.385761034804179,3,True,13607.14190160115,True,AT_C26-C27
AT,C26-C27,2006,1.548516096196878,3,True,14972.170556170488,True,AT_C26-C27
AT,C26-C27,2007,1.7536728697568709,3,True,16212.118394806175,True,AT_C26-C27
AT,C26-C27,2008,1.8902809143379022,3,True,18120.663517202152,True,AT_C26-C27
AT,C26-C27,2009,2.053525389107493,3,True,14637.933397887744,True,AT_C26-C27
AT,C26-C27,2010,2.369877310502186,3,True,15246.09859625066,True,AT_C26-C27
AT,C26-C27,2011,3.030196410233914,3,True,17477.67393400034,True,AT_C26-C27
AT,C26-C27,2012,3.7053019651905945,3,True,16281.993888260367,True,AT_C26-C27
AT,C26-C27,2013,4.340208168175991,3,True,16412.86148618569,True,AT_C26-C27
AT,C26-C27,2014,5.788540917518219,3,True,17030.76425672508,True,AT_C26-C27
AT,C28,2000,0.0,1,True,6638.93487853666,True,AT_C28
AT,C28,2001,0.0,1,True,7051.460298544965,True,AT_C28
AT,C28,2002,0.0,1,True,7696.003806939998,True,AT_C28
AT,C28,2003,0.0,1,True,9113.999107930504,True,AT_C28
AT,C28,2004,0.716135913454213,1,True,10642.876919672744,True,AT_C28
AT,C28,2005,1.1427700746609784,1,True,12696.594848843855,True,AT_C28
AT,C28,2006,1.3256132866067347,1,True,14995.182408733435,True,AT_C28
AT,C28,2007,1.7979582507999392,1,True,19085.273856773896,True,AT_C28
AT,C28,2008,2.392198689623648,1,True,22117.44177353281,True,AT_C28
AT,C28,2009,2.712174310528722,1,True,15754.88038270179,True,AT_C28
AT,C28,2010,3.108334603077861,1,True,18173.39473397005,True,AT_C28
AT,C28,2011,4.05302453146427,1,True,21533.34160118521,True,AT_C28
AT,C28,2012,4.510132561328661,1,True,20868.846553500854,True,AT_C28
AT,C28,2013,4.799634313576109,1,True,21115.82029470656,True,AT_C28
AT,C28,2014,5.363400883742192,1,True,21693.142273841648,True,AT_C28
AT,C29-C30,2000,0.0,3,True,9043.752539927062,True,AT_C29-C30
AT,C29-C30,2001,0.0,3,True,9744.352765133652,True,AT_C29-C30
AT,C29-C30,2002,0.0,3,True,11336.235280128803,True,AT_C29-C30
AT,C29-C30,2003,0.0,3,True,12859.746969509046,True,AT_C29-C30
AT,C29-C30,2004,11.18292562580674,3,True,17835.879308810934,True,AT_C29-C30
AT,C29-C30,2005,16.03529884181179,3,True,19431.71472166255,True,AT_C29-C30
AT,C29-C30,2006,17.207586295496522,3,True,21097.78617255007,True,AT_C29-C30
AT,C29-C30,2007,19.886343191127796,3,True,23401.630837341,True,AT_C29-C30
AT,C29-C30,2008,22.594607433005297,3,True,23179.36861703792,True,AT_C29-C30
AT,C29-C30,2009,28.64490785607653,3,True,15300.961496214832,True,AT_C29-C30
AT,C29-C30,2010,31.92649594810568,3,True,16682.97305013184,True,AT_C29-C30
AT,C29-C30,2011,36.14388012669816,3,True,20016.90881203593,True,AT_C29-C30
AT,C29-C30,2012,41.94486930595726,3,True,19104.21304679809,True,AT_C29-C30
AT,C29-C30,2013,48.25995134429979,3,True,20769.581865262,True,AT_C29-C30
AT,C29-C30,2014,54.25632176583969,3,True,20640.288178754497,True,AT_C29-C30
AT,C31-C33,2000,0.0,1,True,2452.755122380885,True,AT_C31-C33
AT,C31-C33,2001,0.0,1,True,2690.4345398685296,True,AT_C31-C33
AT,C31-C33,2002,0.0,1,True,2976.1871511364325,True,AT_C31-C33
AT,C31-C33,2003,0.0,1,True,3548.0569077069717,True,AT_C31-C33
AT,C31-C33,2004,1.765035795585761,1,True,3973.02022183607,True,AT_C31-C33
AT,C31-C33,2005,2.5964171422915774,1,True,4455.0211668927195,True,AT_C31-C33
AT,C31-C33,2006,2.8636468608755896,1,True,4737.507416937785,True,AT_C31-C33
AT,C31-C33,2007,3.2925340635412885,1,True,5722.162729170827,True,AT_C31-C33
AT,C31-C33,2008,3.63234469334565,1,True,6836.762146137402,True,AT_C31-C33
AT,C31-C33,2009,4.506614760318036,1,True,6140.865002226991,True,AT_C31-C33
AT,C31-C33,2010,5.083962917752631,1,True,7308.203871673136,True,AT_C31-C33
AT,C31-C33,2011,5.859259014879086,1,True,8837.301511709153,True,AT_C31-C33
AT,C31-C33,2012,6.901784830589555,1,True,7813.716254280361,True,AT_C31-C33
AT,C31-C33,2013,7.9245158523308366,1,True,8226.25839462016,True,AT_C31-C33
AT,C31-C33,2014,9.135297416779387,1,True,8022.734335602925,True,AT_C31-C33
BE,C10-C12,2000,0.0,1,True,11823.974744175108,True,BE_C10-C12
BE,C10-C12,2001,0.0,1,True,12110.907436638918,True,BE_C10-C12
BE,C10-C12,2002,0.0,1,True,12654.664377689944,True,BE_C10-C12
BE,C10-C12,2003,0.0,1,True,15211.86468997729,True,BE_C10-C12
BE,C10-C12,2004,0.3069306930693069,1,True,17578.81448383478,True,BE_C10-C12
BE,C10-C12,2005,0.6138613861386139,1,True,18284.05532236497,True,BE_C10-C12
BE,C10-C12,2006,1.4554455445544554,1,True,19534.582816592483,True,BE_C10-C12
BE,C10-C12,2007,2.3267326732673266,1,True,23403.88074052993,True,BE_C10-C12
BE,C10-C12,2008,2.9405940594059405,1,True,27541.853984093083,True,BE_C10-C12
BE,C10-C12,2009,3.1881188118811883,1,True,25282.97251313755,True,BE_C10-C12
BE,C10-C12,2010,3.811881188118812,1,True,24545.27888724771,True,BE_C10-C12
BE,C10-C12,2011,4.930693069306931,1,True,28840.713565435217,True,BE_C10-C12
BE,C10-C12,2012,5.891089108910891,1,True,27662.340720201468,True,BE_C10-C12
BE,C10-C12,2013,7.069306930693069,1,True,29158.14732018391,True,BE_C10-C12
BE,C10-C12,2014,8.029702970297029,1,True,31009.094629829444,True,BE_C10-C12
BE,C13-C15,2000,0.0,1,True,6978.339460878883,True,BE_C13-C15
BE,C13-C15,2001,0.0,1,True,6775.443468102489,True,BE_C13-C15
BE,C13-C15,2002,0.0,1,True,7213.428321171722,True,BE_C13-C15
BE,C13-C15,2003,0.0,1,True,8225.68242770533,True,BE_C13-C15
BE,C13-C15,2004,0.0,1,True,9160.412733143055,True,BE_C13-C15
BE,C13-C15,2005,0.0,1,True,8073.916510502708,True,BE_C13-C15
BE,C13-C15,2006,0.0,1,True,8667.437392744681,True,BE_C13-C15
BE,C13-C15,2007,0.0141643059490085,1,True,9639.51755810778,True,BE_C13-C15
BE,C13-C15,2008,0.028328611898017,1,True,9304.612543708196,True,BE_C13-C15
BE,C13-C15,2009,0.0424929178470254,1,True,6994.395745756111,True,BE_C13-C15
BE,C13-C15,2010,0.056657223796034,1,True,7118.267860257056,True,BE_C13-C15
BE,C13-C15,2011,0.0991501416430594,1,True,7018.324222484866,True,BE_C13-C15
BE,C13-C15,2012,0.141643059490085,1,True,6061.821376529795,True,BE_C13-C15
BE,C13-C15,2013,0.1983002832861189,1,True,6226.491273519189,True,BE_C13-C15
BE,C13-C15,2014,0.1983002832861189,1,True,6205.129081805264,True,BE_C13-C15
BE,C16-C18,2000,0.0,2,True,4131.213469504393,True,BE_C16-C18
BE,C16-C18,2001,0.0,2,True,3857.296424860639,True,BE_C16-C18
BE,C16-C18,2002,0.0,2,True,4066.709400858523,True,BE_C16-C18
BE,C16-C18,2003,0.0,2,True,4909.030819775429,True,BE_C16-C18
BE,C16-C18,2004,0.0,2,True,5841.975621576547,True,BE_C16-C18
BE,C16-C18,2005,0.03378378378378375,2,True,5909.195897301132,True,BE_C16-C18
BE,C16-C18,2006,0.30405405405405406,2,True,6290.892172835839,True,BE_C16-C18
BE,C16-C18,2007,0.4054054054054054,2,True,7272.509269674854,True,BE_C16-C18
BE,C16-C18,2008,0.472972972972973,2,True,8841.17080606054,True,BE_C16-C18
BE,C16-C18,2009,0.5493588826922159,2,True,7864.33705464245,True,BE_C16-C18
BE,C16-C18,2010,0.8798679632012965,2,True,6297.059487397129,True,BE_C16-C18
BE,C16-C18,2011,1.059094809094809,2,True,6765.7369523017915,True,BE_C16-C18
BE,C16-C18,2012,1.5115710949044283,2,True,6234.093419799761,True,BE_C16-C18
BE,C16-C18,2013,1.7084346251012916,2,True,6273.7963645780665,True,BE_C16-C18
BE,C16-C18,2014,1.939081939081939,2,True,6593.344867142131,True,BE_C16-C18
BE,C19,2000,0.0,1,True,8414.740699002401,True,BE_C19
BE,C19,2001,0.0,1,True,7098.196772373978,True,BE_C19
BE,C19,2002,0.0,1,True,7190.903436827093,True,BE_C19
BE,C19,2003,0.0,1,True,8849.690824628799,True,BE_C19
BE,C19,2004,0.028169014084507,1,True,12020.181893662551,True,BE_C19
BE,C19,2005,0.0704225352112676,1,True,17522.129862982267,True,BE_C19
BE,C19,2006,0.1126760563380281,1,True,22402.675562624892,True,BE_C19
BE,C19,2007,0.3380281690140845,1,True,25996.279092810204,True,BE_C19
BE,C19,2008,0.7887323943661971,1,True,35353.599466904656,True,BE_C19
BE,C19,2009,0.9154929577464788,1,True,21906.601844799326,True,BE_C19
BE,C19,2010,1.056338028169014,1,True,26622.188216258823,True,BE_C19
BE,C19,2011,1.1971830985915493,1,True,38962.989385927176,True,BE_C19
BE,C19,2012,1.2816901408450705,1,True,39850.322282910354,True,BE_C19
BE,C19,2013,1.4507042253521127,1,True,44813.954074247726,True,BE_C19
BE,C19,2014,1.5211267605633805,1,True,41998.29335836565,True,BE_C19
BE,C20-C21,2000,0.0,4,True,19852.674143880864,True,BE_C20-C21
BE,C20-C21,2001,0.0,4,True,19882.97993667904,True,BE_C20-C21
BE,C20-C21,2002,0.0,4,True,26014.932269248708,True,BE_C20-C21
BE,C20-C21,2003,0.0,4,True,32356.75047978496,True,BE_C20-C21
BE,C20-C21,2004,0.0698284918581948,4,True,38186.77156183771,True,BE_C20-C21
BE,C20-C21,2005,0.24580892773962082,4,True,39756.842070196035,True,BE_C20-C21
BE,C20-C21,2006,0.3972041348278972,4,True,41882.56189304204,True,BE_C20-C21
BE,C20-C21,2007,0.7295847828026045,4,True,48793.68153372975,True,BE_C20-C21
BE,C20-C21,2008,0.985948820107236,4,True,53221.583921819125,True,BE_C20-C21
BE,C20-C21,2009,1.1344017284611345,4,True,43635.639590742605,True,BE_C20-C21
BE,C20-C21,2010,1.4705370759490302,4,True,47930.71015812234,True,BE_C20-C21
BE,C20-C21,2011,1.7896842456649218,4,True,54809.9476546434,True,BE_C20-C21
BE,C20-C21,2012,2.088814513773322,4,True,52002.42550529027,True,BE_C20-C21
BE,C20-C21,2013,2.512595062164151,4,True,54772.100305527005,True,BE_C20-C21
BE,C20-C21,2014,3.058797749129706,4,True,55042.72242002723,True,BE_C20-C21
BE,C22-C23,2000,0.0,2,True,7367.277694386439,True,BE_C22-C23
BE,C22-C23,2001,0.0,2,True,7078.882687110616,True,BE_C22-C23
BE,C22-C23,2002,0.0,2,True,7555.716884274365,True,BE_C22-C23
BE,C22-C23,2003,0.0,2,True,8947.75307797316,True,BE_C22-C23
BE,C22-C23,2004,0.4180613749678144,2,True,10653.762468147914,True,BE_C22-C23
BE,C22-C23,2005,1.2022190491795604,2,True,10800.127756152351,True,BE_C22-C23
BE,C22-C23,2006,1.9087217059525758,2,True,11505.84953805196,True,BE_C22-C23
BE,C22-C23,2007,3.3427354228599517,2,True,13785.213627026358,True,BE_C22-C23
BE,C22-C23,2008,4.189450153320381,2,True,14300.428774993385,True,BE_C22-C23
BE,C22-C23,2009,4.853233772617682,2,True,11262.83240179643,True,BE_C22-C23
BE,C22-C23,2010,5.511341026661361,2,True,10837.620530745451,True,BE_C22-C23
BE,C22-C23,2011,6.693253903232603,2,True,12083.486562658476,True,BE_C22-C23
BE,C22-C23,2012,7.798682146953489,2,True,10531.640278840896,True,BE_C22-C23
BE,C22-C23,2013,8.59653332084923,2,True,10568.714684789746,True,BE_C22-C23
BE,C22-C23,2014,10.031717422344983,2,True,10740.858834754164,True,BE_C22-C23
BE,C24-C25,2000,0.0,3,True,14926.92226674326,True,BE_C24-C25
BE,C24-C25,2001,0.0,3,True,13503.83318703322,True,BE_C24-C25
BE,C24-C25,2002,0.0,3,True,14186.641651660831,True,BE_C24-C25
BE,C24-C25,2003,0.0,3,True,17185.33626819798,True,BE_C24-C25
BE,C24-C25,2004,0.23352967919716772,3,True,23086.72521226953,True,BE_C24-C25
BE,C24-C25,2005,0.27304854356633146,3,True,26003.203579431323,True,BE_C24-C25
BE,C24-C25,2006,0.6287183228888055,3,True,32962.87714518183,True,BE_C24-C25
BE,C24-C25,2007,1.3383398039086662,3,True,42314.84595486794,True,BE_C24-C25
BE,C24-C25,2008,2.666173646712569,3,True,44094.28425002413,True,BE_C24-C25
BE,C24-C25,2009,2.9211071598355858,3,True,26936.776414439468,True,BE_C24-C25
BE,C24-C25,2010,3.2913084625835594,3,True,29062.071887095604,True,BE_C24-C25
BE,C24-C25,2011,3.8079505911489004,3,True,36549.00859707242,True,BE_C24-C25
BE,C24-C25,2012,4.617179667813694,3,True,30566.163494775967,True,BE_C24-C25
BE,C24-C25,2013,5.707803116221573,3,True,27967.563185335333,True,BE_C24-C25
BE,C24-C25,2014,6.536128542116566,3,True,27854.45975170868,True,BE_C24-C25
BE,C26-C27,2000,0.0,3,True,8744.270606272556,True,BE_C26-C27
BE,C26-C27,2001,0.0,3,True,7904.425481112308,True,BE_C26-C27
BE,C26-C27,2002,0.0,3,True,7004.831680226949,True,BE_C26-C27
BE,C26-C27,2003,0.0,3,True,8152.63032864737,True,BE_C26-C27
BE,C26-C27,2004,0.534140175588642,3,True,9392.44622042743,True,BE_C26-C27
BE,C26-C27,2005,1.0821610776765984,3,True,8840.355665789284,True,BE_C26-C27
BE,C26-C27,2006,1.2534522641842991,3,True,9397.732550439232,True,BE_C26-C27
BE,C26-C27,2007,1.7227679362680621,3,True,9975.12727948818,True,BE_C26-C27
BE,C26-C27,2008,1.9797047160296135,3,True,10706.387614976538,True,BE_C26-C27
BE,C26-C27,2009,2.3772555213588404,3,True,8720.816574396391,True,BE_C26-C27
BE,C26-C27,2010,2.5792238688065665,3,True,8539.747494309426,True,BE_C26-C27
BE,C26-C27,2011,3.58816222575793,3,True,9376.277763153375,True,BE_C26-C27
BE,C26-C27,2012,3.781732355985301,3,True,8502.948843771306,True,BE_C26-C27
BE,C26-C27,2013,4.112446330155518,3,True,8175.193005853406,True,BE_C26-C27
BE,C26-C27,2014,4.292135733883575,3,True,8020.805398700106,True,BE_C26-C27
BE,C28,2000,0.0,1,True,5864.976676623452,True,BE_C28
BE,C28,2001,0.0,1,True,5652.375192964499,True,BE_C28
BE,C28,2002,0.0,1,True,5855.085804099371,True,BE_C28
BE,C28,2003,0.0,1,True,6868.904716911145,True,BE_C28
BE,C28,2004,0.6561679790026247,1,True,8099.151639859588,True,BE_C28
BE,C28,2005,0.6824146981627296,1,True,8197.825513461576,True,BE_C28
BE,C28,2006,0.9448818897637796,1,True,9175.608690329967,True,BE_C28
BE,C28,2007,0.9711286089238844,1,True,11432.41847721084,True,BE_C28
BE,C28,2008,1.207349081364829,1,True,12662.579337092113,True,BE_C28
BE,C28,2009,1.4960629921259845,1,True,9385.659508096953,True,BE_C28
BE,C28,2010,1.6797900262467191,1,True,9713.69779803248,True,BE_C28
BE,C28,2011,2.0734908136482937,1,True,11678.144748020432,True,BE_C28
BE,C28,2012,2.4671916010498687,1,True,10886.97261828137,True,BE_C28
BE,C28,2013,2.6771653543307083,1,True,10786.94681590897,True,BE_C28
BE,C28,2014,2.7559055118110236,1,True,10903.835460335791,True,BE_C28
BE,C29-C30,2000,0.0,3,True,16903.895669295413,True,BE_C29-C30
BE,C29-C30,2001,0.0,3,True,18292.293762926452,True,BE_C29-C30
BE,C29-C30,2002,0.0,3,True,18602.658884499488,True,BE_C29-C30
BE,C29-C30,2003,0.0,3,True,20895.988108257712,True,BE_C29-C30
BE,C29-C30,2004,1.6604560634768566,3,True,24862.57675139935,True,BE_C29-C30
BE,C29-C30,2005,4.5247427729744345,3,True,23580.571755164947,True,BE_C29-C30
BE,C29-C30,2006,8.64874747199335,3,True,24014.54428350347,True,BE_C29-C30
BE,C29-C30,2007,10.084123675050463,3,True,25720.877896896603,True,BE_C29-C30
BE,C29-C30,2008,11.746196162681484,3,True,26108.76876583504,True,BE_C29-C30
BE,C29-C30,2009,16.828961189716555,3,True,17847.144214066004,True,BE_C29-C30
BE,C29-C30,2010,18.659460951058062,3,True,20007.06558423873,True,BE_C29-C30
BE,C29-C30,2011,22.193544601617507,3,True,25313.905779318517,True,BE_C29-C30
BE,C29-C30,2012,28.81861124624844,3,True,22446.1456036892,True,BE_C29-C30
BE,C29-C30,2013,40.5783321698981,3,True,23174.030102672972,True,BE_C29-C30
BE,C29-C30,2014,41.264886720236454,3,True,23591.17423809424,True,BE_C29-C30
BE,C31-C33,2000,0.0,1,True,3317.9242753642543,True,BE_C31-C33
BE,C31-C33,2001,0.0,1,True,3274.7080279707825,True,BE_C31-C33
BE,C31-C33,2002,0.0,1,True,3238.3413429441216,True,BE_C31-C33
BE,C31-C33,2003,0.0,1,True,3574.857918364929,True,BE_C31-C33
BE,C31-C33,2004,0.81145584725537,1,True,4055.666597909278,True,BE_C31-C33
BE,C31-C33,2005,2.0763723150358,1,True,3816.262017025075,True,BE_C31-C33
BE,C31-C33,2006,3.7470167064439144,1,True,3875.1744415940593,True,BE_C31-C33
BE,C31-C33,2007,4.391408114558473,1,True,4488.704870776709,True,BE_C31-C33
BE,C31-C33,2008,5.222752585521082,1,True,5025.68928974323,True,BE_C31-C33
BE,C31-C33,2009,7.291169451073986,1,True,4783.178447350772,True,BE_C31-C33
BE,C31-C33,2010,8.126491646778044,1,True,4937.906953817128,True,BE_C31-C33
BE,C31-C33,2011,9.741447891805889,1,True,5518.473017689083,True,BE_C31-C33
BE,C31-C33,2012,12.466189339697694,1,True,5058.451037890745,True,BE_C31-C33
BE,C31-C33,2013,17.112171837708832,1,True,5043.05738499954,True,BE_C31-C33
BE,C31-C33,2014,17.462211614956246,1,True,5199.232735305932,True,BE_C31-C33
BG,C10-C12,2000,0.0,1,True,43.85155852147767,True,BG_C10-C12
BG,C10-C12,2001,0.0,1,True,48.212310087447,True,BG_C10-C12
BG,C10-C12,2002,0.0,1,True,67.42908103245217,True,BG_C10-C12
BG,C10-C12,2003,0.0,1,True,124.11239799389932,True,BG_C10-C12
BG,C10-C12,2004,0.0,1,True,224.01029396372175,True,BG_C10-C12
BG,C10-C12,2005,0.0,1,True,301.7465792571779,True,BG_C10-C12
BG,C10-C12,2006,0.0,1,True,353.47690007827265,True,BG_C10-C12
BG,C10-C12,2007,0.0,1,True,686.0080632358855,True,BG_C10-C12
