term,coef_country_cluster,se_country_cluster,p_country_cluster,coef_entity_cluster,se_entity_cluster,p_entity_cluster,coef_driscoll_kraay,se_driscoll_kraay,p_driscoll_kraay,p_wild_cluster,ci95_low_country_cluster,ci95_high_country_cluster
ln_robots_lag1,0.008401350435962601,0.011373093133368923,0.4600867004824736,0.008401350435962601,0.008380671699532613,0.316117888478636,0.008401350435954372,0.003703049406523998,0.02342283918428567,0.4594594594594595,-0.013889912105440487,0.03069261297736569
ln_robots_lag1:adjcov_pre_c,0.00026170825154239914,0.0004075345472304658,0.5207599557587401,0.00026170825154239914,0.00043948398707473397,0.5515160848473912,0.0002617082515431847,0.00020583831025380286,0.2037722988423294,0.5085085085085085,-0.0005370594610293138,0.001060475964114112
