term,coef_country_cluster,se_country_cluster,p_country_cluster,coef_entity_cluster,se_entity_cluster,p_entity_cluster,coef_driscoll_kraay,se_driscoll_kraay,p_driscoll_kraay,p_wild_cluster,ci95_low_country_cluster,ci95_high_country_cluster
ln_robots_lag1,0.004560350015913983,0.006879794939050389,0.507419370804109,0.004560350015913983,0.0059750876376379256,0.44532784915938395,0.004560350015914301,0.0015061453589574779,0.0024913313217600486,0.5065065065065065,-0.00892404806462478,0.018044748096452748
ln_robots_lag1:coord_pre_c,0.01244520486104949,0.005345655157661233,0.01990694239776122,0.01244520486104949,0.004655858444315594,0.007517166648061361,0.012445204861052191,0.0013515612797916853,0.0,0.10810810810810811,0.001967720752033473,0.022922688970065507
ln_va_wiod_qi,0.12732081281599733,0.02591565280268544,8.974254864186073e-07,0.12732081281599733,0.029971381922650777,2.1561089780981985e-05,0.1273208128159926,0.01754411885251462,5.426770144367765e-13,,0.07652613332273386,0.1781154923092608
ln_k_wiod,0.2945268280246281,0.07232447453543203,4.655152574935527e-05,0.2945268280246281,0.05666553164817081,2.0183846688490814e-07,0.2945268280246297,0.037405794763669946,5.329070518200751e-15,,0.1527708579351813,0.4362827981140749
gdp_growth,0.24730058236159103,0.234430378535773,0.2914711090111535,0.24730058236159103,0.16180784583398983,0.1264232676734345,0.247300582361638,0.19974697377726475,0.2158204239430226,,-0.21218295956852407,0.7067841242917061
