term,coef_country_cluster,se_country_cluster,p_country_cluster,coef_entity_cluster,se_entity_cluster,p_entity_cluster,coef_driscoll_kraay,se_driscoll_kraay,p_driscoll_kraay,p_wild_cluster,ci95_low_country_cluster,ci95_high_country_cluster
ln_robots_lag1,0.021947239387843556,0.006508637993087818,0.0007461978288457298,0.021947239387843556,0.00617941327180055,0.0003827939982314568,0.021947239387842883,0.0028431163380098147,1.7319479184152442e-14,0.008008008008008008,0.009190308921391433,0.03470416985429568
ln_va_wiod_qi,0.17516620181500658,0.0361821993462169,1.2904055536315462e-06,0.17516620181500658,0.03866632887457141,5.892788491595877e-06,0.17516620181500628,0.023244658771725383,6.94999613415348e-14,,0.10424909109642146,0.24608331253359172
ln_capcomp_wiod,0.004491437332508046,0.006832048006890199,0.5109191437859717,0.004491437332508046,0.00596528739643263,0.4514926349406362,0.0044914373325076395,0.002907046869672307,0.12247986178354298,,-0.008899376760996744,0.017882251426012838
gdp_growth,0.20987830877737323,0.21257450585991686,0.32348752352117405,0.20987830877737323,0.16567427616164185,0.20522220154082893,0.20987830877738545,0.15796872879284382,0.1841097390896258,,-0.20676772270806382,0.6265243402628102
