term,coef_country_cluster,se_country_cluster,p_country_cluster,coef_entity_cluster,se_entity_cluster,p_entity_cluster,coef_driscoll_kraay,se_driscoll_kraay,p_driscoll_kraay,p_wild_cluster,ci95_low_country_cluster,ci95_high_country_cluster
ln_robots_lag1,0.021947239387843556,0.006508637993087818,0.0007461978288457298,0.021947239387843556,0.00617941327180055,0.0003827939982314568,0.021947239387842883,0.0028431163380098147,1.7319479184152442e-14,0.008008008008008008,0.009190308921391433,0.03470416985429568
