term,coef_country_cluster,se_country_cluster,p_country_cluster,coef_entity_cluster,se_entity_cluster,p_entity_cluster,coef_driscoll_kraay,se_driscoll_kraay,p_driscoll_kraay,p_wild_cluster,ci95_low_country_cluster,ci95_high_country_cluster
ln_robots_lag1,0.009271205905697154,0.006923874100587256,0.18056416172167478,0.009271205905697154,0.005874152798332498,0.11449551194138527,0.009271205905697388,0.002719257135713695,0.0006649120929851371,0.18118118118118118,-0.004299587331453868,0.022841999142848176
ln_va_wiod_qi,0.1296874924769908,0.025973450830097427,5.942422921448753e-07,0.1296874924769908,0.033136580805926276,9.08828199834042e-05,0.12968749247699474,0.026878266802548182,1.5150934637997437e-06,,0.07877952884999984,0.18059545610398176
ln_k_wiod,0.2702969370638374,0.07949749125370846,0.0006736890792184807,0.2702969370638374,0.05398483518592265,5.531223099961599e-07,0.27029693706383856,0.045805046680121926,4.2878594008755044e-09,,0.11448185420656881,0.426112019921106
gdp_growth,0.09418069060248868,0.39423131364743674,0.8111854273523706,0.09418069060248868,0.20698112745576452,0.6490943708013321,0.09418069060251551,0.22586750645293854,0.676746513708121,,-0.6785126841464874,0.8668740653514647
