country_code,nace_r2_code,year,gross_exports_usd_m,trade_available
BG,C10-C12,2003,124.11239799389796,True
BG,C10-C12,2004,224.01029396372087,True
BG,C10-C12,2005,301.7465792571775,True
BG,C10-C12,2006,353.4769000782694,True
BG,C10-C12,2007,686.0080632358922,True
BG,C10-C12,2008,967.3771234101941,True
BG,C10-C12,2009,937.2283047184164,True
BG,C10-C12,2010,1191.538712194525,True
BG,C10-C12,2011,1558.1543583160528,True
BG,C10-C12,2012,1517.1650912586774,True
BG,C10-C12,2013,1707.9212818566875,True
BG,C10-C12,2014,1607.6110163949643,True
BG,C13-C15,2000,109.08804717225865,True
BG,C13-C15,2001,162.40228031044683,True
BG,C13-C15,2002,259.57544800393293,True
BG,C13-C15,2003,476.5939727522767,True
BG,C13-C15,2004,703.5253153590728,True
BG,C13-C15,2005,784.7667643863645,True
BG,C13-C15,2006,907.0959035373589,True
BG,C13-C15,2007,1313.3052324460084,True
BG,C13-C15,2008,1207.7773259660794,True
BG,C13-C15,2009,1051.9767792324578,True
BG,C13-C15,2010,889.3626771267074,True
BG,C13-C15,2011,1468.994934127388,True
BG,C13-C15,2012,1286.3849562787916,True
BG,C13-C15,2013,1310.0338373743625,True
BG,C13-C15,2014,1318.4111320540019,True
BG,C16-C18,2000,27.16334074656966,True
BG,C16-C18,2001,28.492119921886214,True
BG,C16-C18,2002,47.04747930107635,True
BG,C16-C18,2003,95.0853298905753,True
BG,C16-C18,2004,161.18226314939855,True
BG,C16-C18,2005,181.44941274319774,True
BG,C16-C18,2006,190.48990796122385,True
BG,C16-C18,2007,322.1732570222338,True
BG,C16-C18,2008,335.5990872864601,True
BG,C16-C18,2009,196.46482589844663,True
BG,C16-C18,2010,337.4239788282378,True
BG,C16-C18,2011,470.29824598104983,True
BG,C16-C18,2012,433.89568254310706,True
BG,C16-C18,2013,531.1254974417153,True
BG,C16-C18,2014,516.4091157924393,True
BG,C19,2000,108.76611611930525,True
BG,C19,2001,95.43911013521574,True
BG,C19,2002,80.94335842954706,True
BG,C19,2003,124.601871280463,True
BG,C19,2004,316.7072233663928,True
BG,C19,2005,664.6842747004252,True
BG,C19,2006,1072.5902626722695,True
BG,C19,2007,1521.1148802294279,True
BG,C19,2008,2111.4806833651287,True
BG,C19,2009,949.3115741533247,True
BG,C19,2010,1499.7867375207247,True
BG,C19,2011,2268.6379692880273,True
BG,C19,2012,2756.592066502047,True
BG,C19,2013,2819.1625130118964,True
BG,C19,2014,1751.4104865882791,True
BG,C20-C21,2000,92.01935574768788,True
BG,C20-C21,2001,96.69277520176851,True
BG,C20-C21,2002,93.64903654323516,True
BG,C20-C21,2003,149.91847235374104,True
