term,coef_country_cluster,se_country_cluster,p_country_cluster,coef_entity_cluster,se_entity_cluster,p_entity_cluster,coef_driscoll_kraay,se_driscoll_kraay,p_driscoll_kraay,p_wild_cluster,ci95_low_country_cluster,ci95_high_country_cluster
ln_robots_lag1,0.004560350015913983,0.006879794939050389,0.507419370804109,0.004560350015913983,0.0059750876376379256,0.44532784915938395,0.004560350015914301,0.0015061453589574779,0.0024913313217600486,0.5145145145145145,-0.00892404806462478,0.018044748096452748
ln_robots_lag1:coord_pre_c,0.01244520486104949,0.005345655157661233,0.01990694239776122,0.01244520486104949,0.004655858444315594,0.007517166648061361,0.012445204861052191,0.0013515612797916853,0.0,0.1031031031031031,0.001967720752033473,0.022922688970065507
